,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
10,,Materials Processing Scientist (Research Scientist,,,Natural Resources Canada,Fast-Food & Quick-Service Restaurants,Hamilton,Glassdoor,Research Scientist,"$71,046 /yr (est.)",2022-04-02,,,,"Natural Resources Canada
Hamilton (Ontario)
SE-RES-01
Two years Term
$60,333 to $81,758
Closing date: 6 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad.
Apply online
Important messages"
11,,Research Scientist,,,Blue-O Technology Inc.,,Burnaby,Glassdoor,Research Scientist,"$65,451 /yr (est.)",2022-04-02,,,,"Research Scientist
Location: 8988 Fraserton Court, Burnaby, BC
Responsibilities and Duties
The Research Scientist will contribute to synthesize new metal organic precursors and compounds for the desired structure and properties for the application of better nanocatalysts development. This position requires skills in various disciplines including Advanced Organic Chemistry,
Nanomaterial Science, and great Analytic Chemistry. Blue-O Tech is excited to invite the qualifying candidate to apply for this position. This position will involve the conversion of such new precursors to the desired nanostructure and composition. The ability to characterize such nanomaterials will be a plus."
12,,Research Scientist,,,Suzano Canada,,Burnaby,Glassdoor,Research Scientist,"$90,000 /yr (est.)",2022-04-02,,,,"The successful applicant will have relevant R&D experience, developing and delivering experimental programs, in addition to excellent communication, project management, and leadership skills. They will need to demonstrate both breadth and depth of understanding of the scientific and technical issues associated with product development and have the ability to learn and contribute quickly in a team environment.
We are looking for strong theoretical knowledge and hands-on experience in materials chemistry, specifically polymer technology and development, with a broad knowledge of material characterization and analysis.
Primary Responsibilities and requirements of the position (including, but not limited to):
Have a thorough understanding of the standard concepts, practices, and procedures required for synthesis and formulations development of polymeric materials
Perform a variety of tasks including basic and applied research, product development, and technical service and support. A certain degree of creativity and latitude is required"
13,,Research Associate Program,,,National Research Council Canada,Government Agencies,Ontario,Glassdoor,Research Scientist,"$109,487 /yr (est.)",2022-04-02,,,,"Help bring research to life and drive your career forward with the National Research Council of Canada (NRC), Canada's largest research and technology organization.

The Research Associate Program provides promising scientists and engineers with the opportunity to work in a challenging research environment during the early stages of their career. Applicants will be selected competitively and must demonstrate the ability to perform original, high-quality research in their chosen field.

Research Associates will be offered appointments to the staff of the National Research Council on a term basis and will be offered salaries and benefits currently available to Research Officers. Salaries commensurate with experience are taxable and subject to other deductions. As a guide, the current annual Ph.D. recruiting rate is $70,032."
14,,biological scientist,,,Sunnybrook Research Institute,,Toronto,Glassdoor,Research Scientist,"$125,000 /yr (est.)",2022-04-02,,,,"or equivalent experience
Industrial Processes and Biological Studies
Clinical testing
Area of Work Experience
Health
Research institute, laboratory or centre
Additional Skills"
15,,Lab Scientist,,,Pacific Centre for Reproductive Medicine,Healthcare Services & Hospitals,Burnaby,Glassdoor,Research Scientist,"$65,540 /yr (est.)",2022-04-02,,,,"ABOUT YOU:
Pacific Fertility’s Lab Scientist role for our Burnaby branch is responsible for assessing human semen samples, semen sample preparation for intra-uterine inseminations (IUI) and cryopreserving semen samples for future patient use that aligns with our mission, vision, and values to provide superior, personalized fertility care to our patients. Your expertise is unmatched, you’re exceptionally caring and enthusiastic and you are not afraid to roll up your sleeves and dive in because you love what you do.
YOUR RESPONSIBILITIES:
Exceptional Patient Care
Enjoy interacting with patients and have the ability to make them feel comfortable and at ease
Easing patient anxiety through demonstrable extraordinary focus and attention to detail"
16,,Research Scientist – Microbiology,,,TerraBioGen,,Burnaby,Glassdoor,Research Scientist,"$45,000 /yr (est.)",2022-04-02,,,,"TerraBioGen Technologies Inc. is looking for an experienced and knowledgeable Microbiologist with soil/ plant microbiology background to join its research team and be part of a pioneering area of crop science. Key responsibilities will include:
Culture media development for isolating plant growth promoting bacteria.
Development of isolating techniques for novel strains of bacteria for plant growth promotion. Characterization and identification of bacteria.
Maintenance and preservation of cultures.
Fermentation process development and optimization.
Downstream processing of fermented material.
Documentation and General Duties."
17,,"Research Associate, HEOR",,,"Cytel, Canada Health Inc",Biotech & Pharmaceuticals,Canada,Glassdoor,Research Scientist,,2022-04-02,,,,"Purple Squirrel Economics (PSE) is a boutique research and consulting firm, within Cytel, Inc., specializing in the economic evaluation of new medical technologies. Our clients include many of the leading pharmaceutical, biotechnology, and medical device manufacturers from around the world. Our dedicated staff of full-time employees includes health economists, pharmacologists / pharmacy scientists and market access professionals. A job with PSE offers an opportunity to experience the health economics and market access environment on a global level working with multinational pharmaceutical industry players, payers, clinical guidance experts and other consultants from a hands-on perspective.

The Research Associate is a key position with opportunities for growth and advancement within the health economics and outcomes research (HEOR) team. The incumbent will work closely with project leaders and clients on various projects.

Essential Duties and Responsibilities:"
18,,"research scientist, physics",,,Sunnybrook Research Institute,,Toronto,Glassdoor,Research Scientist,"$175,000 /yr (est.)",2022-04-02,,,,"Work Setting
Research and consulting firm
Hospital/medical facility or clinic
Security and Safety
Basic security clearance
Transportation/Travel Information
Own transportation"
19,,Physical Scientist,,,Agriculture and Agri-Food Canada,Government Agencies,Ottawa,Glassdoor,Research Scientist,"$81,996 /yr (est.)",2022-04-02,,,,"Agriculture and Agri-Food Canada - Science and Technology Branch
Ottawa (Ontario)
PC-02
Permanent and Temporary
$74,580 to $89,411
For further information on the organization, please visit Agriculture and Agri-Food Canada
Discover the interesting work we do at Agriculture & Agri-Food Canada Videos
Closing date: 4 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad."
20,,physics research scientist,,,SES,Telecommunications Services,Laval,Glassdoor,Research Scientist,"$102,500 /yr (est.)",2022-04-02,,,,"Specialization in Physics
Electromagnetic
Physicists Specific Skills
Design and conduct research in experimental and theoretical physics
Carry out analysis of research data and prepare research reports
Participate as a member of a research or development team in the design and development of experimental, industrial or medical equipment, instrumentation and procedures
Health benefits"
21,,"Research Associate, Chemistry",,,Xenon Pharmaceuticals Inc.,Transportation Management,Vancouver,Glassdoor,Research Scientist,"$45,402 /yr (est.)",2022-04-02,,,,"Xenon Pharmaceuticals (NASDAQ: XENE) – a biopharmaceutical company with operations in Vancouver, BC, Canada and Boston, MA, USA – is committed to delivering innovative medicines to provide a brighter future for patients suffering from neurological disorders.
At Xenon, we are advancing an exciting pipeline of neurology-focused therapies, with a particular emphasis on novel treatments for both adult and pediatric patients with epilepsy. XEN496 is currently being evaluated in the Phase 3 “EPIK” clinical trial in young patients with KCNQ2-DEE, a rare and severe form of childhood epilepsy. Late-stage development plans are also underway for our XEN1101 program, building upon the compelling data from the Phase 2b “X-TOLE” study in adult patients with focal epilepsy. We are also proud of the leading-edge science coming out of our discovery labs, with many early-stage research programs underway. In addition to Xenon’s proprietary programs, we have ongoing collaborations with our valued pharmaceutical partners. With a healthy balance sheet to support our growth plans, we continue to build a fully-integrated, premier neuroscience company with strong discovery, development, and commercial operations."
22,,"Associate Scientist, Molecular Research",,,Triumvira Immunologics USA,,Hamilton,Glassdoor,Research Scientist,"$78,884 /yr (est.)",2022-04-02,,,,"COMPANY OVERVIEW

Triumvira is a multi-national, clinical stage biotechnology company located in Hamilton, Ontario with headquarters in Austin, TX. We are a fast-paced, innovative, forward-thinking and highly collaborative group of scientists, technologists, R&D and other professionals that focus on therapies for small tumors.

JOB SCOPE

Triumvira Immunologics is seeking an energetic associate scientist with knowledge in immunology, cell biology, or related discipline. Industry experience as well as specific expertise in T cell biology and/or immune oncology are preferred. The candidate will be part of the R&D molecular research team focused on the development of novel, genetically engineered T cell therapeutics to combat cancer and other indications. The successful candidate will support the discovery and characterization of therapeutic candidates. Experience with genetic cloning, DNA purification, sequencing, and analysis of sequence alignments is required. Additional knowledge in protein purification and basic biochemical characterization methods is a plus."
23,,Staff Scientist,,,Incisive Genetics Inc.,,Vancouver,Glassdoor,Research Scientist,"$60,000 /mo (est.)",2022-04-02,,,,"Staff Scientist
Incisive Genetics Inc., is a Vancouver-based, privately-held biotechnology company developing cutting-edge genetic therapies. We are expanding our pre-clinical pipeline and need to add new talent to our research and development team.
By working with us, you will have the opportunity to help build a strong scientific foundation for a rapidly growing company. Our company offers many opportunities to learn new skills, demonstrate creativity and be recognized for outstanding work. We offer competitive wages and benefits and a professional and collaborative work environment.
As an equal opportunity employer, we are committed to creating a company where human rights are respected. We value different voices in the workplace, and we are dedicated to fostering an environment of respect, equity, and inclusion."
24,,Aquatic Research Scientist,,,Fisheries and Oceans Canada,Government Agencies,Moncton,Glassdoor,Research Scientist,"$105,910 /yr (est.)",2022-04-02,,,,"Fisheries and Oceans Canada - Science Branch,
Moncton (New Brunswick)
SE-RES-01, SE-RES-02, SE-RES-03, SE-RES-04, SE-RES-05
$55,870 to $155,950 (The classification level and salary will be determined by the qualifications of the candidate For more information about the salary, please visit: TBS Rates of Pay)
Closing date: 4 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad.
Apply online
Important messages"
25,,food research scientist,,,FOP EXPERTS CONSEILS INC,,Saint-Constant,Glassdoor,Research Scientist,"$65,000 /yr (est.)",2022-04-02,,,,"Agricultural and Food Products Processing
Food Technology and Processing
or equivalent experience
Management Consultant Specific Skills
Propose improvements to methods, systems and procedures
Industrial Processes and Biological Studies
Product development
Area of Work Experience"
26,,Sr. Research Scientist-Microbeam/X-ray Facility,,,University of British Columbia,Colleges & Universities,Vancouver,Glassdoor,Research Scientist,"$86,488 /mo (est.)",2022-04-02,,,,"Staff - Non Union
Job Category
M&P - AAPS
Job Profile
AAPS Salaried - Research and Facilitation, Level C
Job Title
Sr. Research Scientist-Microbeam/X-ray Facility
Research | MICROBEAM | Department of Earth and Ocean Sciences | Faculty of Science
5,906.25 - $8,508.42 CAD Monthly
April 30, 2022
Mar 31, 2023"
27,,Defence Scientist,,,National Defence,,Suffield,Glassdoor,Research Scientist,"$103,463 /yr (est.)",2022-04-02,,,,"Defence Research and Development Canada - National Defence
Suffield (Alberta), Dartmouth (Nova Scotia), Ottawa (Ontario), Toronto (Ontario), Valcartier (Québec)
DS-03, DS-04
$77,941 to $128,984
For further information on the organization, please visit Defence Research and Development Canada
or visit us on LinkedIn.
For further information on our Department please visit DND.
You can also visit us on Twitter @DRDC_RDDC
Closing date: 30 June 2022 - 23:59, Pacific Time
Persons residing in Canada, and Canadian citizens and Permanent residents abroad."
28,,"Research Lead, Material Scientist, Plastics",,,Ocean Wise,"Museums, Zoos & Amusement Parks",Vancouver,Glassdoor,Research Scientist,,2022-04-02,,,,"Reporting to the Director of the Plastic Initiative, the Research Lead for Material Science, leads Ocean Wise research into microfiber pollution. Responsible for the coordination and implementation of our microfiber research, working with their team along with other internal and external stakeholders to develop and deliver the research strategy, in support of our broader conservation objectives and ultimately the restoration of ocean health. To this end, the research lead will perform a variety of tasks including setting deadlines, assigning responsibilities, and monitoring and reporting on the progress of the program."
29,,Research Scientist,,,Dash Hudson,Enterprise Software & Network Solutions,Halifax,Glassdoor,Research Scientist,"$83,630 /yr (est.)",2022-04-02,,,,"Halifax, NS
Can work Remote
Science and Research
Experienced
Full-time - Permanent

We're looking for a talented and motivated Computer Scientist across all levels of experience who can thrive in an independent and high pressure environment. As a Research Scientist, you will work within our Research and Development department, building innovative products using the cutting edge technologies and providing custom made AI solutions to interesting data research and data mining problems.

A little bit more about our team and products:
We're a diverse and growing team from around the world.
We build best-in-class, beautiful, functional products that our customers love.
Our platform competes with the biggest companies in the marketing software industry
We have a big vision for the future of visual intelligence. We want you to be part of it.
Vue.js, Python, Flask, Celery, Docker, MySQL, Redis, AWS (Aurora, ELB, ECS and lots more).


Over 30 million unique monthly visitors for tools we support.
Our tools are used on many very popular websites.
Hundreds of TBs of media processed.
Over 1 million images / videos added every month.
99.999% uptime.
Many Machine Learning models deployed, including ones related to the prediction of the audience engagement with media, visual object detection, visual search, and others.
Share
What you'll do
Responsibilities

As a Research Scientist, you will influence the initial specs for new products and features. You will build and develop our back-end tools and libraries supplying custom AI solutions, developing real world, large scale applications, and be responsible for ongoing improvements once deployed. You will deal mainly with tasks and projects related to custom Machine Learning problems; these tasks involve designing, evaluating, selecting and deploying Machine Learning models, usually (though not exclusively) based on Deep Learning and utilizing tensorflow and keras frameworks. Many of these problems concern the analysis of images and videos.

What you'll need
Qualifications

Desired Qualifications

PhD or MSc in Computer Science, related technical field or equivalent practical experience.
You don't need to know everything. But you need to have the desire and confidence to figure it out.

About You

Ability to learn and adapt
Problem-solving mentality
Product-first approach to building software
Programming experience in Python
Programming experience with the following libraries and toolkits: numpy, scikit, tensorflow, and other machine learning and neural network toolkits
Experience in the fields of Computer Vision, Machine Learning, Algorithmic Foundations of Optimization, Data Mining or Machine Intelligence (Artificial Intelligence)
Disciplined approach to testing and quality assurance
Contribution to research communities and/or efforts, including publishing papers at conferences such as NIPS, ICML, ACL, CVPR, etc. will give you huge +
Hackathons or opensource projects will give you a second huge +
A little bit about us
Dash Hudson

Dash Hudson was founded in 2015 with the mission of helping the world's most important companies deepen engagement with their consumers through photos and videos. Today, Dash Hudson continues to enable forward-thinking brands like Condé Nast, Apple, and Estée Lauder to inform strategy and leverage actionable insights for meaningful audience engagement. Dash Hudson takes it to the next level by predicting the performance of photos and videos, analyzing trends, and accelerating brand growth across Instagram, Facebook, Pinterest, Twitter, and e-commerce marketing channels.

Are you interested?
Work With Us

At Dash Hudson, we strive to build great solutions that solve real problems for marketers, and are unabashed about our unique ability to be the best at what we do. To achieve our goals as a company and provide a service to our customers that is unmatched, we believe that collaboration and support among the team is what propels us forward.

Dash Hudson would not exist without the dedicated employees who contribute their unique skills, voices, and ideas to the long-term success of the company. Building a diverse and talented team is an integral part of creating an innovative and well-rounded product, and work environment.

Dash Hudson's hiring practices and company culture does not condone discrimination based on race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability status, or any other applicable characteristics protected by law.

Employee Benefits
At Dash Hudson our team is our competitive advantage. We are committed to supporting one another and we work hard to make sure everyone has the support they need. In addition to health and dental benefits for you and your family, you can also expect:

Vacation, personal days and sick time - because everyone deserves time to rest and recharge
RRSP matching - because investing in your future self is important
Annual mental health benefit - taking care of yourself allows you to show up as the best version of you at both work and home.
Quarterly wellness benefit - do something for yourself that you may not do otherwise. Think personal travel, fitness, benefits top up allowance, learning and things for your overall well-being.
Donation matching program - twice a year Dash Hudson matches contributions made by the team, to strengthen communities and organizations that we care about.
Parental leave top up plan - welcoming a new addition to the family is a big change for anyone, we are here to support with that
Work from home benefit - if you choose to work from home, you will have the funds needed to set up a space that supports your productivity and looks great too!
Flexible working hours and location - it's a hybrid world and we are happy to be living in it! We're happy to accommodate a balance of working from home and in the office arrangements.
Departmental and team-wide bonding activities - we value collaborative and supportive teams, so we get together to connect outside of our day-to-day as well."
30,,"Research Scientist, Deep Learning and Computer Vision",,,GeologicAI,,Toronto,Glassdoor,Research Scientist,,2022-03-30,,,,"About Us:
Enersoft Inc. is a Calgary-based startup developing and deploying exciting new technologies for the energy and mining sectors under the GeologicAI brand. We build innovative geological robots that scan rocks, train machine learning algorithms to analyze the data, and develop creative software that makes all our results incredibly useful for finding and extracting natural resources. We are well-funded and growing rapidly and looking for amazing people to join our team.
What You’ll Do"
31,,Senior Research Scientist,,,Coloursmith,,Halifax,Glassdoor,Research Scientist,"$70,000 /yr (est.)",2022-03-30,,,,"STATEMENT OF INTENTION
We encourage applications from Black, racialized and Indigenous Peoples, 2SLGBTQ+, newcomers to Canada, and people with disabilities. If you are a member of a group that has been historically excluded from opportunities, we encourage you to self-identify in your cover letter or resume and to share your pronouns.
We are committed to treating all applicants fairly and accommodating those with disabilities at any stage of the hiring process.
ABOUT
Coloursmith Labs Inc. (“Coloursmith”) is an optical technologies company founded on the idea of creating contact lenses that could correct for colour blindness. Coloursmith’s team of scientists are building on their technological breakthrough to unleash the potential of modern eyewear. The technology manipulates light passing through lenses - allowing you to see a super-coloured world, while protecting your vision."
32,,Scientist - Medical Devices - Research and Development - Ottawa Full time,,,CorGTA Inc.,,Ottawa,Glassdoor,Research Scientist,"$107,500 /yr (est.)",2022-03-30,,,,"Role: Scientist - Medical Devices - Research and Development
Structure: Full-time
Location: Ottawa / Kanata, Ontario
Hours: Monday - Friday (business hours)
We currently have an opportunity for a full-time role for a Scientist - Medical Devices - Research and Development working for a medical devices product company.
The required skills for this role will be:
Degree in microbiology, biochemistry, molecular biology or relevant discipline
Minimum 2 years of experience with design-controlled verification and validation activities
Knowledge of ISO 13485 and ISO 14971 is an asset"
33,,Research Scientist,,,Adecco Canada,HR Consulting,Ottawa,Glassdoor,Research Scientist,,2022-03-30,,,,"Adecco is currently hiring for a temporary full-time Research Scientist to work a one year term with our client, an established company specializing in point-of-care diagnostics equipment. In this role, you will be utilizing data analysis and statistical methods for raw material and equipment verification, supply continuity, experiment design, and optimization of process procedures. Get your foot in the door and expand your career with this unique and exciting employer!

The ideal candidate would have an Undergrand (4-year program) Degree or equivalent experience in Chemistry, Biochemistry, Chemical Engineering, or another relevant field.
Location: Ottawa, ON
Shifts: 8 AM - 5 PM | Monday to Friday
Job type: Full-time | Temporary
Don't miss out on this job in This is your chance to get your foot in the door and expand your career with an established company in a unique and exciting industry. Apply now and you will hear back from an Adecco Recruiter soon.

To find out more about Adecco Perks and how it can benefit you as an associate visit our page here: https://www.adecco.ca/en-ca/working-with-a-staffing-agency/adecco-perks/

@@j

CAAP1956"
34,,"Research Scientist, In Vitro Biology",,,Xenon Pharmaceuticals Inc.,Transportation Management,Vancouver,Glassdoor,Research Scientist,,2022-03-30,,,,"Xenon Pharmaceuticals (NASDAQ: XENE) – a biopharmaceutical company with operations in Vancouver, BC, Canada and Boston, MA, USA – is committed to delivering innovative medicines to provide a brighter future for patients suffering from neurological disorders.
At Xenon, we are advancing an exciting pipeline of neurology-focused therapies, with a particular emphasis on novel treatments for both adult and pediatric patients with epilepsy. XEN496 is currently being evaluated in the Phase 3 “EPIK” clinical trial in young patients with KCNQ2-DEE, a rare and severe form of childhood epilepsy. Late-stage development plans are also underway for our XEN1101 program, building upon the compelling data from the Phase 2b “X-TOLE” study in adult patients with focal epilepsy. We are also proud of the leading-edge science coming out of our discovery labs, with many early-stage research programs underway. In addition to Xenon’s proprietary programs, we have ongoing collaborations with our valued pharmaceutical partners. With a healthy balance sheet to support our growth plans, we continue to build a fully-integrated, premier neuroscience company with strong discovery, development, and commercial operations."
35,,Aquatic Research Scientist,,,Fisheries and Oceans Canada,Government Agencies,Moncton,Glassdoor,Research Scientist,"$105,910 /yr (est.)",2022-03-30,,,,"Fisheries and Oceans Canada - Science Branch,
Moncton (New Brunswick)
SE-RES-01, SE-RES-02, SE-RES-03, SE-RES-04, SE-RES-05
$55,870 to $155,950 (The classification level and salary will be determined by the qualifications of the candidate For more information about the salary, please visit: TBS Rates of Pay)
Closing date: 4 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad.
Apply online
Important messages"
36,,Research scientist,,,Primary Peptides Inc,,Vancouver,Glassdoor,Research Scientist,,2022-03-30,,,,"Job Description:
Primary Peptides Inc., is a clinical-stage biotechnology company focused on creating new therapeutics via protein manipulation. We are currently developing novel peptide therapeutics focused on hard to drug targets in the areas of Cardiovascular Disease (CVD), Oncology and Neurodegeneration. Our goal is to develop life transforming therapeutics for patients in need. Learn more about us at http://www.primarypeptides.com/
Dr. Max Cynader is a renowned professor at the Department of Ophthalmology & Visual Sciences, Faculty of Medicine, UBC. He is the Founding Director of the Djavad Mowafaghian Centre for Brain Health at UBC. He has received many awards and has founded four successful companies. Learn more about Dr. Cynader at https://www.centreforbrainhealth.ca/cynader-max
Primary Peptides Inc. is working with Dr. Max Cynader at UBC to hire 2 research scientists to work on collaboration projects in severe human diseases with unmet medical need."
37,,biological scientist,,,Sunnybrook Research Institute,,Toronto,Glassdoor,Research Scientist,"$125,000 /yr (est.)",2022-03-30,,,,"or equivalent experience
Industrial Processes and Biological Studies
Clinical testing
Area of Work Experience
Health
Research institute, laboratory or centre
Additional Skills"
38,,Research Scientist,,,Suzano Canada,,Burnaby,Glassdoor,Research Scientist,"$90,000 /yr (est.)",2022-03-30,,,,"The successful applicant will have relevant R&D experience, developing and delivering experimental programs, in addition to excellent communication, project management, and leadership skills. They will need to demonstrate both breadth and depth of understanding of the scientific and technical issues associated with product development and have the ability to learn and contribute quickly in a team environment.
We are looking for strong theoretical knowledge and hands-on experience in materials chemistry, specifically polymer technology and development, with a broad knowledge of material characterization and analysis.
Primary Responsibilities and requirements of the position (including, but not limited to):
Have a thorough understanding of the standard concepts, practices, and procedures required for synthesis and formulations development of polymeric materials
Perform a variety of tasks including basic and applied research, product development, and technical service and support. A certain degree of creativity and latitude is required"
39,,food research scientist,,,FOP EXPERTS CONSEILS INC,,Saint-Constant,Glassdoor,Research Scientist,"$65,000 /yr (est.)",2022-03-30,,,,"Agricultural and Food Products Processing
Food Technology and Processing
or equivalent experience
Management Consultant Specific Skills
Propose improvements to methods, systems and procedures
Industrial Processes and Biological Studies
Product development
Area of Work Experience"
